x,y,z
-58.9439,136.052,-77.556
-101.036,131.616,-48.693
-36.5664,127.074,-100.733
-29.9108,76.886,-66.6459
-12.6933,139.486,-53.5392
-61.0836,125.225,-64.0389
-106.148,117.529,-64.8569
-76.2029,79.7849,-43.9979
-48.1926,101.746,-41.4298
-60.5326,136.319,-73.7272
-82.631,128.925,-53.6828
-63.9044,115.871,-64.7301
-78.6077,152.79,-96.8156
-32.1181,101.253,-27.4256
-50.5513,123.446,-64.875
-48.3154,120.133,-66.7135
-63.155,116.719,-39.7684
-57.2738,105.618,-115.261
-62.1631,116.431,-36.7403
-40.0236,144.039,-76.8242
-7.32058,118.54,-57.4104
-81.5013,123.569,-110.13
-56.1874,126.706,-68.0225
-42.5059,165.824,-55.5142
-66.5127,71.0357,-75.2433
-26.7966,98.4393,-101.726
-50.1216,134.649,-71.3716
-59.9794,114.073,-62.7531
-66.7916,89.3062,-28.6476
-51.5234,120.25,-63.0518
-70.5834,99.8923,-65.6773
-56.0789,120.259,-72.6948
-45.5142,70.4853,-68.4649
-58.4756,113.119,-62.894
-57.6811,113.609,-62.78
-78.1297,98.0626,-27.6053
-71.3329,113.18,-19.9755
-59.2834,125.965,-63.7424
-7.88972,124.003,-78.5896
-31.5009,132.866,-106.147
-45.7865,70.9006,-73.7922
-54.6654,121.591,-72.7419
-24.7479,105.337,-101.009
-10.2254,100.722,-62.0625
-29.2665,158.023,-83.3594
-90.379,82.7714,-66.749
-76.1441,126.047,-48.7679
-71.7087,72.7144,-57.6784
-65.2801,167.745,-75.4472
-57.2034,125.853,-69.6951
-90.874,124.683,-64.3446
-63.5212,85.1907,-67.1233
-11.5398,140.45,-60.5955
-78.2461,162.881,-56.6519
-62.7261,114.836,-71.4187
-81.4971,103.881,-71.2549
-56.9146,108.65,-42.7555
-96.439,130.843,-71.2981
-12.3681,96.3128,-73.4376
-78.1603,162.723,-78.6649
-19.8349,126.36,-93.3534
-80.7045,97.2065,-80.7404
-23.9942,94.2642,-38.4661
-92.1494,105.397,-35.3235
-40.1391,126.671,-80.284
-82.0662,91.1135,-99.4544
-62.8435,125.031,-89.8327
-70.2148,124.069,-96.3388
-15.388,94.8035,-52.271
-25.7971,104.055,-30.7138
-50.6619,115.496,-69.0135
-103.977,125.296,-53.5673
-55.0701,73.0447,-75.0508
-36.2699,138.298,-53.4796
-11.5975,131.784,-48.8314
-43.9931,135.313,-21.5363
-45.6694,94.7891,-98.7649
-39.4866,122.939,-96.7843
-27.3603,88.4807,-49.6884
-34.7025,130.063,-67.5578
-77.329,107.892,-61.7371
-61.9737,84.8765,-72.4317
-51.8566,113.429,-115.79
-59.8445,146.115,-33.4398
-87.618,131.679,-104.15
-60.0209,149.595,-33.5258
-21.836,127.148,-98.9737
-89.4444,150.035,-88.5099
-17.7883,114.133,-98.6262
-63.1294,117.196,-66.6329
-57.7629,112.964,-71.3933
-71.2225,134.374,-43.4871
-62.0738,112.736,-63.7543
-39.8231,145.882,-78.705
-90.0144,127.411,-31.2661
-69.5804,76.6848,-84.5365
-26.0434,81.7944,-53.9661
-90.7374,142.444,-55.7054
-40.7911,90.8521,-105.282
-57.1605,126.49,-64.7102
-73.4275,140.173,-109.262
-61.7917,117.964,-72.7391
-82.3748,141.221,-30.6937
-58.636,75.6202,-77.702
-47.5896,161.947,-91.659
-61.1228,126.083,-66.8857
-58.4276,115.273,-72.7308
-17.0886,88.4529,-69.6824
-54.3877,106.553,-18.9663
-43.8887,126.581,-72.1613
-42.293,127.239,-73.939
-79.8258,112.279,-23.738
-97.0569,90.5479,-64.0086
-53.2358,80.784,-68.3188
-65.6466,94.4059,-109.571
-30.6107,133.519,-27.6744
-101.316,118.54,-45.5299
-88.5208,97.7815,-84.6925
-70.9265,102.226,-64.3944
-59.7256,123.391,-70.2828
-52.1758,104.184,-41.395
-72.75,141.151,-41.4569
-59.5809,111.161,-65.4677
-52.8519,111.866,-66.4101
-50.8532,85.2029,-59.9989
-71.5871,74.4968,-51.2138
-87.7492,110.696,-73.3106
-25.7325,150.189,-75.5468
-66.6763,79.7205,-78.7425
-40.5867,141.891,-78.3775
-66.6082,134.401,-38.7687
-35.0395,91.2288,-47.7122
-46.3137,110.998,-34.7999
-51.9735,166.381,-83.2573
-63.1138,69.8655,-64.5941
-74.3198,120.471,-56.3528
-105.351,120.661,-76.6365
-40.1372,114.451,-29.7211
-60.765,121.984,-71.7129
-58.205,119.17,-61.7196
-57.6624,123.554,-61.7265
-42.5166,122.607,-68.0697
-62.1524,114.727,-66.6946
-71.8231,165.276,-78.9673
-57.9446,125.446,-61.8646
-77.3437,109.488,-64.336
-99.0951,112.82,-83.4476
-62.3147,113.169,-65.8289
-92.1649,119.413,-70.8196
-35.564,132.661,-27.7161
-62.9442,113.582,-63.7884
-83.8181,96.3958,-81.6936
-74.2305,95.4566,-71.0722
-50.2372,115.398,-65.8457
-37.1077,133.271,-106.446
-40.4255,155.027,-72.9034
-76.3234,86.3997,-35.4143
-42.0758,153.99,-76.7551
-41.0759,144.34,-77.772
-29.7744,96.266,-42.0652
-52.1794,115.493,-71.1176
-79.8177,161.008,-81.3718
-47.2249,74.6592,-46.69
-53.7926,116.47,-61.7375
-63.1918,99.8202,-55.3353
-53.3056,94.4606,-99.6089
-6.60016,121.763,-71.4925
-80.966,119.424,-110.681
-56.273,121.809,-72.7222
-78.5248,75.4834,-58.0042
-81.9258,109.24,-108.921
-51.4248,121.331,-63.1821
-41.0279,147.632,-75.7981
-64.1424,124.605,-36.6967
-33.7452,106.575,-32.7497
-42.4216,100.84,-22.9018
-72.064,98.1684,-65.719
-38.5925,127.44,-77.1794
-85.5444,159.656,-70.3572
-47.5282,128.36,-80.2534
-54.2176,112.488,-63.5605
-38.2256,142.552,-79.326
-19.5384,147.706,-52.2578
-40.6891,142.709,-79.7376
-39.7642,144.609,-76.6986
-41.3151,148.013,-77.3622
-38.1958,140.013,-78.7414
-38.5779,144.944,-78.5186
-39.8067,143.068,-76.7752
-40.9765,146.262,-77.855
-74.0774,141.706,-80.1217
-39.6293,142.61,-76.7633
-35.9942,134.594,-60.6571
-39.2726,145.142,-76.6922
-59.2124,134.922,-73.2005
-8.84686,125.555,-81.4937
-40.9494,145.815,-76.6446
-39.2615,143.939,-76.7847
-40.3987,143.051,-77.1357
-40.5851,143.213,-77.6275
-40.0382,143.382,-77.0506
-53.1362,127.129,-115.604
-39.927,143.683,-76.9762
-40.4762,144.454,-76.8367
-39.9315,143.551,-77.1039
-59.055,134.96,-72.4088
-40.2606,143.598,-77.4503
-35.2898,137.151,-55.7316
-36.2109,136.075,-59.9062
-40.0433,143.636,-77.2418
-40.2907,143.855,-77.2865
-40.1152,143.685,-77.2822
-40.016,143.714,-77.1247
-40.1036,143.733,-77.1995
-40.1476,143.639,-77.362
-40.244,143.832,-77.283
-58.0122,134.468,-72.6627
-40.1789,143.736,-77.315
-49.8048,92.4716,-99.4113
-40.189,143.799,-77.2192
-40.2203,143.825,-77.2303
-46.5826,143.164,-27.7366
-40.1679,143.816,-77.2086
-40.1405,143.773,-77.252
-89.4505,110.283,-103.503
-76.9294,107.287,-64.712
-40.1984,143.799,-77.2494
-40.1773,143.788,-77.2292
-76.03,106.511,-62.6647
-42.968,85.3353,-33.1068
-51.3707,124.746,-115.752
-55.3379,122.533,-61.7285
-101.534,130.112,-85.4919
-12.49,130.666,-88.3867
-80.7502,104.368,-66.7501
-32.8691,136.315,-50.2387
-28.4033,82.8882,-47.315
-93.4585,125.875,-34.4899
-52.3724,125.463,-68.3022
-60.8248,143.723,-110.578
-60.3337,169.019,-69.6257
-93.292,97.9975,-41.2338
-22.6185,153.345,-81.3832
-52.135,120.833,-115.757
-101.946,104.479,-80.9981
-6.36795,117.737,-66.324
-41.5205,131.063,-79.0617
-36.8577,123.383,-67.5078
-64.4765,122.602,-65.696
-50.3478,116.394,-34.7039
-37.2384,158.184,-42.3286
-76.311,109.431,-22.514
-50.7036,74.4591,-45.9125
-45.3033,99.7229,-44.2418
-55.2854,120.894,-61.7487
-54.2986,120.699,-72.7442
-37.4903,73.5297,-74.1531
-48.951,121.024,-68.0774
-48.6347,116.01,-67.1782
-65.6344,100.325,-58.5122
-56.9908,166.29,-69.6908
-48.975,116.951,-65.7891
-44.4849,91.7844,-107.237
-51.3622,116.382,-70.157
-66.7152,158.881,-38.6684
-45.5119,83.9303,-100.904
-45.0392,95.5822,-101.71
-76.3845,121.17,-49.7455
-59.1717,113.89,-72.5472
-102.255,126.616,-49.0525
-81.6628,94.0601,-81.2006
-53.5263,114.77,-71.7525
-36.0521,115.849,-102.563
-48.5897,120.31,-32.9092
-53.9065,132.283,-74.7686
-80.9022,123.505,-55.6704
-50.1948,134.453,-74.5795
-70.8974,85.4165,-75.5769
-68.3531,101.762,-112.467
-70.0175,90.5011,-72.7068
-73.2856,88.6305,-77.9996
-60.4461,125.058,-63.6833
-43.7195,74.5333,-48.9303
-47.7277,117.523,-32.7016
-47.8534,94.5505,-98.4573
-54.9281,118.479,-61.7202
-51.4095,105.643,-39.7121
-96.966,135.077,-68.2169
-87.3103,157.547,-58.8446
-46.1586,151.685,-103.847
-26.4976,90.4543,-95.0549
-75.9782,90.2396,-79.7129
-37.4081,91.8266,-104.51
-76.1839,86.0892,-98.8525
-53.9902,93.4223,-55.6575
-39.7572,123.5,-82.7944
-65.4782,148.879,-106.427
-38.8069,143.288,-76.7534
-45.3707,164.371,-48.6974
-51.3068,164.305,-46.1411
-49.9007,126.454,-80.6309
-78.3117,145.706,-43.6996
-104.397,105.877,-68.1736
-27.5273,136.095,-30.0155
-46.4259,93.5167,-99.5762
-52.37,109.875,-38.7213
-51.2029,125.03,-82.4183
-51.0001,113.637,-67.2201
-53.647,124.017,-83.0899
-53.3862,148.297,-26.6843
-51.7075,91.626,-98.6956
-102.627,110.616,-83.897
-48.3492,94.0068,-100.689
-24.4066,90.3824,-87.809
-59.4941,125.424,-62.3541
-19.0167,96.0064,-85.4178
-20.2106,126.462,-96.6539
-64.05,164.484,-47.4456
-16.7456,95.5169,-48.0606
-50.9775,94.4379,-97.1777
-43.9373,93.209,-102.404
-52.7719,91.684,-97.1517
-47.1196,96.0617,-99.6553
-48.1735,95.256,-100.706
-56.1542,92.8969,-97.8983
-70.9967,108.82,-58.7953
-44.0083,94.025,-99.7789
-74.9377,102.665,-110.484
-44.1257,96.5239,-99.8946
-45.7531,93.3918,-101.411
-51.2813,92.5842,-99.9414
-52.5946,94.6517,-97.5341
-54.3817,91.345,-98.888
-49.7099,92.796,-97.7408
-46.8701,95.2683,-101.146
-69.7523,139.678,-23.6662
-49.1398,95.3399,-99.7278
-51.7926,93.8295,-100.174
-52.819,92.5552,-100.521
-95.5421,150.042,-64.4377
-22.1293,82.9052,-64.9371
-51.4496,93.0354,-96.7527
-54.9398,93.1797,-99.6995
-51.3714,95.0634,-99.0095
-50.4046,94.7723,-99.7248
-37.7392,138.709,-58.1208
-49.379,94.671,-100.335
-50.3072,93.6909,-100.669
-54.0894,94.278,-97.9719
-49.5297,94.1021,-100.72
-38.142,137.65,-59.517
-50.8884,155.914,-100.808
-49.6032,93.5646,-100.726
-63.4585,79.5026,-96.6341
-86.9661,84.5522,-85.8788
-58.4251,121.165,-72.7375
-40.6402,120.503,-97.1256
-54.3725,125.465,-32.1665
-45.0868,167.556,-73.4996
-83.8297,78.9141,-56.8155
-60.6316,137.373,-20.8436
-87.9011,99.2885,-34.1023
-102.815,119.079,-83.7368
-53.6651,140.324,-28.7971
-19.3437,89.8396,-50.9578
-65.1567,130.95,-114.984
-83.1859,114.983,-60.6238
-95.3429,119.378,-98.4215
-42.0314,131.946,-75.3187
-61.8924,147.619,-107.991
-36.9864,115.887,-98.1138
-47.0882,135.537,-28.6909
-44.2661,92.1249,-27.0542
-71.9764,109.397,-52.779
-53.5004,115.342,-72.5679
-91.9493,140.275,-39.2455
-23.2586,152.265,-85.0071
-27.9054,107.142,-32.7285
-59.4252,125.306,-69.7136
-56.0525,121.174,-61.6992
-37.3573,121.397,-67.4487
-90.2166,118.935,-67.4333
-28.1601,120.622,-108.482
-57.058,69.4606,-63.7199
-83.6621,94.2732,-85.6402
-91.8642,87.5567,-82.2982
-34.7988,139.163,-52.689
-58.334,95.1402,-23.5123
-76.5234,162.313,-82.4737
-46.9271,80.6868,-62.2263
-36.8975,136.165,-60.9037
-45.261,157.654,-37.2081
-53.7936,121.293,-61.7352
-17.2503,139.857,-90.6342
-66.7562,120.898,-43.3801
-85.7316,123.311,-27.0275
-37.2873,115.086,-104.728
-53.8919,98.0642,-49.7233
-79.2754,133.56,-48.7596
-55.5493,114.688,-61.8378
-66.2986,133.282,-20.3265
-104.589,116.412,-79.5959
-35.4647,131.51,-89.7436
-89.4191,118.884,-29.832
-57.4481,100.881,-51.3386
-51.1933,118.906,-69.7431
-72.6036,138.281,-41.2792
-56.0738,120.268,-34.143
-78.4551,128.358,-48.987
-44.1325,103.783,-38.7349
-41.0263,103.771,-36.0844
-40.4383,120.707,-114.594
-61.9187,154.443,-102.237
-95.2597,142.324,-60.6804
-81.3164,85.0089,-89.7516
-102.976,136.73,-70.9292
-99.7211,122.048,-91.7877
-54.6963,88.8469,-27.6362
-73.1131,90.595,-29.9223
-25.8997,141.305,-100.183
-62.7363,118.26,-71.7987
-65.4865,104.884,-20.3044
-57.9202,135.824,-71.1033
-16.3208,129.206,-95.5037
-50.8814,131.228,-19.0413
-101.143,132.07,-77.7142
-84.3279,146.583,-36.1585
-37.6395,73.5965,-58.927
-25.3201,157.989,-61.2876
-67.2542,123.295,-43.091
-64.8946,140.021,-76.6904
-39.8602,84.3399,-35.5256
-39.8799,123.279,-27.7489
-31.8135,97.9095,-39.7526
-16.1596,122.458,-86.773
-63.7412,114.446,-63.9646
-86.1732,143.127,-50.5937
-15.6699,117.78,-91.1727
-18.6244,117.088,-87.7203
-21.9701,118.112,-87.8878
-59.1426,134.737,-73.8797
-60.9177,124.819,-62.2147
-59.1879,122.797,-17.4944
-69.9024,105.24,-54.1836
-41.0386,88.1462,-31.2642
-29.0515,149.765,-95.9118
-63.4232,123.533,-64.7464
-44.3926,120.489,-114.772
-70.6452,122.642,-47.5744
-58.5655,127.256,-65.3636
-51.3903,117.809,-72.0019
-10.4234,137.367,-59.2973
-53.1428,124.946,-62.3278
-21.377,153.382,-77.8725
-52.351,116.695,-17.4857
-64.7423,119.213,-63.982
-30.472,86.0331,-94.1583
-69.793,93.399,-107.771
-41.9679,128.151,-28.7151
-76.8299,164.542,-72.1452
-17.0029,107.998,-93.177
-53.4678,118.241,-61.7356
-36.9604,135.47,-57.5285
-52.2807,116.267,-72.3083
-86.5745,158.983,-66.5732
-28.7706,122.451,-96.7228
-58.4572,134.827,-73.2283
-62.8843,118.416,-67.5744
-84.623,88.0719,-94.1723
-65.316,119.575,-41.5253
-30.459,137.85,-80.1293
-36.5109,139.114,-54.6994
-16.0105,121.494,-37.7564
-38.8862,122.024,-63.8604
-67.394,138.534,-76.0762
-84.5567,124.535,-57.8926
-61.9278,120.993,-71.4701
-79.1135,93.0107,-77.0925
-62.3608,124.269,-67.6273
-87.9207,128.337,-104.85
-103.811,132.93,-59.9204
-38.3891,135.993,-61.2174
-77.7497,97.195,-72.6839
-41.3975,127.506,-75.0987
-55.3679,122.658,-71.9219
-64.9437,121.036,-64.4763
-36.9507,134.775,-58.0641
-38.7983,138.829,-24.7025
-59.3772,130.319,-18.5797
-31.5729,100.461,-106.336
-39.1539,136.368,-59.4846
-51.396,114.336,-65.6661
-36.2202,133.175,-59.9641
-36.7666,136.397,-55.4994
-94.5899,101.371,-87.2722
-36.5539,137.85,-58.2158
-48.3817,93.225,-98.5128
-70.3458,105.205,-58.7144
-39.1933,137.966,-57.8307
-35.6877,138.054,-57.2316
-35.4121,139.052,-56.1606
-94.9785,107.381,-83.6545
-38.1514,136.841,-55.9119
-36.6479,138.964,-57.0584
-36.2729,135.452,-59.1608
-35.9805,136.894,-53.9347
-37.2477,137.688,-54.7258
-37.2137,133.651,-58.9263
-38.5849,138.674,-56.9176
-34.4243,137.147,-54.5157
-38.8636,136.372,-57.3807
-76.2879,109.061,-56.7468
-34.3934,138.654,-55.6796
-56.4163,118.855,-72.7319
-36.3431,134.317,-59.0648
-90.9849,113.58,-73.7212
-36.5525,136.436,-57.8579
-37.2822,138.921,-55.4854
-36.4006,127.978,-95.7165
-37.6184,139.793,-55.8402
-71.9199,79.3144,-92.8554
-94.772,148.47,-80.0088
-33.886,139.922,-53.9772
-68.7165,155.849,-98.9195
-79.8656,157.468,-45.3086
-36.611,139.294,-55.5718
-90.1401,126.651,-62.6082
-36.7243,136.041,-58.3727
-35.2464,139.896,-54.6544
-36.8686,135.845,-58.0713
-81.0603,140.223,-48.267
-50.776,106.404,-19.2943
-50.5109,89.5379,-57.7108
-44.2279,74.9971,-66.748
-56.7437,126.709,-68.6526
-55.0803,69.8841,-74.5353
-26.252,121.614,-27.6668
-72.8063,107.676,-53.753
-73.4838,107.722,-59.7003
-73.58,110.019,-59.7241
-72.2392,104.782,-59.6919
-50.9617,142.212,-111.319
-73.0055,111.742,-59.5437
-51.151,105.11,-114.873
-63.6587,120.119,-69.8934
-24.2206,155.797,-78.8231
-63.8258,159.918,-95.2497
-46.6434,158.767,-96.2815
-50.4047,117.827,-69.6987
-22.6971,84.4808,-54.7572
-15.3311,130.99,-93.3803
-13.5932,101.437,-48.3837
-41.278,129.436,-86.2579
-94.4281,88.2687,-76.3379
-47.2522,127.776,-76.823
-17.3975,148.961,-77.4125
-60.9686,114.876,-68.7632
-104.315,130.573,-75.2254
-37.0953,132.554,-87.6993
-43.8169,112.321,-19.3566
-39.0216,78.6377,-43.9536
-60.8587,113.088,-70.4823
-64.0733,112.269,-46.211
-56.008,168.302,-76.8028
-34.2886,130.356,-90.7126
-35.5989,134.571,-89.5411
-32.6826,132.426,-92.3338
-10.8483,121.257,-87.8376
-88.6871,81.3846,-70.8251
-103.462,123.234,-51.1661
-62.4069,122.365,-86.697
-70.5042,116.981,-44.7421
-68.0485,117.797,-44.7291
-18.8796,104.809,-93.9426
-64.5863,89.6539,-67.9766
-34.7394,77.6186,-50.0748
-78.0751,89.6421,-78.7278
-21.7034,126.685,-91.3588
-80.1025,110.223,-64.7435
-49.6509,123.428,-67.7802
-51.4604,115.526,-64.1256
-53.0536,121.895,-70.4418
-100.47,96.0253,-64.8698
-43.4162,81.4909,-60.6188
-102.303,125.626,-78.7295
-20.5651,111.893,-94.7367
-86.3131,133.164,-54.0736
-80.1951,145.387,-102.505
-35.9905,131.471,-60.781
-41.2752,112.115,-32.7279
-58.2359,110.736,-66.4336
-33.2262,101.398,-38.7116
-58.2206,101.382,-20.6477
-34.237,79.6867,-88.2604
-64.2346,107.468,-50.7379
-54.6008,116.351,-61.7207
-83.397,89.9806,-37.192
-49.8848,116.585,-68.5909
-58.2606,122.458,-71.5055
-10.4212,103.317,-78.895
-78.8142,110.842,-59.7626
-80.8141,91.0524,-34.0796
-50.6738,95.5615,-51.4524
-63.2807,162.426,-91.3984
-51.7242,120.752,-63.6887
-49.4642,92.8097,-51.7882
-38.9634,165.654,-60.7346
-28.2129,121.022,-101.732
-23.835,148.129,-71.9939
-23.896,122.516,-103.412
-30.5741,110.598,-25.2955
-38.0755,150.027,-102.149
-101.651,102.162,-55.1648
-65.6072,129.583,-19.2167
-47.1862,150.073,-28.9576
-43.5555,166.922,-59.2708
-55.4178,124.08,-69.7898
-94.6698,144.435,-47.4717
-55.1049,79.5557,-70.331
-24.2055,81.1717,-71.1956
-61.113,117.258,-40.7113
-88.0901,114.465,-67.6457
-72.2199,97.5381,-68.1638
-31.9138,140.782,-86.5476
-58.512,124.273,-84.9363
-52.394,121.901,-71.8761
-56.9073,118.568,-72.7129
-38.2594,117.42,-113.816
-104.653,111.031,-57.6498
-65.0617,100.599,-56.7147
-99.0241,129.569,-91.0182
-45.4266,165.766,-81.8771
-25.5379,132.168,-90.1017
-21.8296,118.524,-96.7828
-8.92435,107.477,-56.6335
-67.9531,96.6388,-62.4785
-32.5336,137.684,-87.6959
-50.6405,123.232,-68.6946
-25.7997,93.2314,-97.0276
-35.3645,135.627,-87.3186
-105.84,116.337,-61.4789
-68.6606,154.287,-33.7839
-33.1449,140.606,-82.7878
-61.31,167.203,-80.4532
-46.9714,94.6301,-47.8665
-28.4478,83.3646,-88.0139
-47.4999,101.694,-44.1834
-48.7082,119.595,-65.8153
-47.2834,72.3362,-52.7494
-51.138,124.114,-64.9457
-49.184,70.0163,-62.6925
-79.3529,140.225,-106.268
-79.6701,119.223,-53.5579
-80.0826,117.992,-55.7615
-40.9285,71.9317,-62.9525
-41.3291,132.098,-21.3254
-56.1769,69.4222,-70.4121
-36.4939,147.551,-86.708
-61.0477,126.217,-64.0134
-38.2165,102.697,-23.6894
-13.2818,134.037,-87.9407
-55.2294,126.178,-64.7469
-17.5016,132.568,-95.7346
-66.6703,124.885,-93.7117
-18.4265,114.147,-35.0116
-100.565,141.451,-73.7991
-80.1866,162.66,-73.7773
-83.2293,98.4442,-75.718
-57.8681,126.18,-63.8394
-55.2043,118.451,-72.7232
-81.2115,129.485,-52.9405
-62.0571,116.975,-63.3259
-63.0914,118.07,-63.7041
-6.95745,125.574,-62.5968
-31.7203,121.358,-110.705
-41.6528,135.566,-76.4505
-52.4103,120.35,-61.9184
-58.7327,112.916,-71.342
-55.1294,117.746,-61.7441
-53.3888,113.99,-70.0295
-86.4207,91.6932,-84.478
-8.90772,114.639,-52.0774
-60.1122,113.716,-69.6677
-53.9852,125.161,-64.7368
-50.2312,114.398,-67.3107
-72.0925,150.834,-38.9383
-64.7438,97.6381,-22.9901
-87.5092,120.863,-63.7081
-82.2563,81.6874,-46.9716
-51.3288,118.609,-64.063
-9.24065,135.984,-67.4424
-55.6644,127.751,-65.937
-10.5124,122.296,-47.4817
-8.58351,108.737,-77.7402
-102.453,138.369,-67.4604
-72.3015,99.7297,-24.1553
-55.1808,82.6312,-65.5608
-48.6106,129.92,-77.5475
-81.2,120.113,-59.0728
-13.8215,96.5954,-80.5664
-50.1716,118.624,-64.877
-52.3271,102.737,-44.7349
-41.6437,132.595,-69.2922
-30.9558,128.527,-84.1334
-64.5876,125.305,-116.131
-74.915,113.512,-52.7361
-87.7408,116.965,-66.1854
-51.9153,113.543,-68.7193
-61.6388,113.987,-69.7762
-84.0943,138.5,-104.03
-43.0211,163.998,-67.8784
-102.236,109.443,-50.2391
-37.7814,157.461,-75.2751
-79.2835,128.943,-23.9173
-52.7374,113.294,-68.8175
-60.0537,114.352,-69.0408
-79.3807,86.1947,-84.7501
-62.7462,117.772,-68.1196
-15.2701,92.1326,-58.451
-51.6364,119.613,-69.7496
-38.9135,156.652,-71.6786
-58.3769,111.14,-41.5117
-6.58195,115.164,-64.5256
-61.9587,112.004,-65.5699
-33.9724,89.8521,-33.5886
-58.9557,115.627,-62.5051
-35.9327,112.913,-22.029
-97.5844,146.753,-73.2185
-40.0035,139.156,-27.7604
-31.8002,131.852,-108.931
-97.4578,147.254,-62.8564
-57.7674,106.672,-47.5684
-38.7777,156.451,-84.7031
-34.2035,119.855,-97.5134
-29.4742,119.929,-27.7472
-96.1665,121.064,-76.8344
-62.4624,119.417,-62.7996
-38.3236,161.948,-71.6925
-51.0196,116.065,-65.6342
-50.0726,77.8477,-94.451
-41.7859,156.48,-74.7703
-64.2373,119.949,-68.3176
-91.2138,146.665,-90.1486
-54.1428,125.333,-83.5972
-35.824,160.61,-71.1644
-37.3057,159.884,-73.6912
-40.7146,157.598,-72.6056
-28.8499,160.361,-74.7193
-56.8286,114.347,-72.7225
-37.2931,158.187,-69.7753
-38.2984,155.699,-76.0581
-39.2286,153.063,-77.0329
-37.0028,160.886,-68.4322
-40.1171,158.204,-79.6831
-39.7489,158.945,-74.1484
-70.671,140.809,-78.8576
-42.0102,150.278,-76.4858
-38.3352,154.448,-74.1634
-39.2972,147.087,-77.7178
-40.6344,155.488,-76.7131
-47.0989,140.697,-111.373
-53.7614,122.698,-71.2578
-41.4072,152.369,-77.3042
-57.1377,117.287,-72.7359
-40.6903,131.955,-111.033
-34.1587,122.027,-99.4764
-89.9578,149.326,-45.8448
-98.6069,113.692,-93.2045
-23.6338,105.94,-97.7486
-59.6283,106.052,-44.7193
-64.2039,167.263,-78.6507
-78.4872,124.339,-49.753
-26.508,80.653,-78.0979
-35.8584,130.059,-63.5249
-36.2638,142.555,-106.632
-37.6947,93.4721,-28.675
-63.1895,116.14,-65.6837
-9.76508,101.323,-70.0162
-83.0612,123.6,-56.6283
-26.2315,79.436,-69.631
-57.1043,135.579,-71.6159
-26.8774,123.492,-105.738
-19.6354,149.613,-72.8412
-55.309,112.277,-67.4642
-65.2001,133.437,-34.7368
-41.0435,110.177,-31.7486
-59.5542,118.159,-61.7598
-59.0623,117.551,-61.7385
-71.6681,137.343,-111.194
-51.3541,120.979,-70.7429
-66.8039,152.284,-36.7185
-33.2734,163.091,-60.3799
-69.7466,149.575,-38.5377
-56.7514,116.491,-61.7462
-51.6341,114.549,-69.579
-19.6368,128.307,-34.4904
-102.51,102.501,-76.1568
-58.6416,117.32,-72.7566
-59.7806,119.846,-72.7146
-82.0646,156.545,-88.2979
-52.9385,126.188,-67.6439
-61.0999,112.067,-66.4021
-66.0921,97.2421,-63.9165
-59.3329,113.09,-69.8434
-55.592,70.5645,-56.0564
-27.4812,133.847,-88.4945
-34.7218,74.2621,-68.8141
-20.6135,105.676,-35.0164
-25.8339,126.91,-104.675
-40.842,81.377,-55.7676
-101.371,107.017,-84.9785
-38.6641,102.125,-36.3382
-86.0528,87.6787,-91.71
-55.8759,113.086,-70.991
-98.312,117.109,-40.2677
-36.7171,117.329,-59.4631
-64.6475,115.723,-41.4784
-14.3721,132.899,-90.7233
-62.9993,122.712,-66.9929
-77.4613,142.192,-79.8609
-33.1514,97.9341,-42.7716
-90.973,137.854,-56.7546
-69.5771,127.266,-114.698
-53.4987,112.82,-68.3184
-36.7578,115.274,-59.2057
-7.60938,116.135,-77.8943
-51.9653,118.367,-61.7512
-62.3385,112.519,-43.9714
-53.3489,122.245,-61.744
-77.3486,120.568,-58.8276
-70.0827,166.093,-56.6213
-9.52958,101.74,-66.4405
-71.567,162.069,-88.0022
-73.0063,85.636,-100.174
-92.4012,112.371,-33.3791
-67.3447,89.4253,-67.7414
-63.4178,73.6888,-47.9839
-60.3093,115.156,-62.7434
-46.0925,72.6492,-71.0332
-76.4687,130.528,-45.9912
-70.6188,119.015,-48.999
-52.6812,114.869,-63.0798
-51.385,122.702,-68.801
-92.5306,100.525,-96.0734
-84.6343,106.598,-28.0423
-99.4799,117.877,-92.3682
-51.8465,96.6601,-49.6327
-82.2746,127.236,-54.9882
-67.1605,130.676,-36.7694
-90.7984,146.789,-51.7428
-53.2286,90.4524,-107.89
-88.4565,115.537,-29.184
-88.1387,140.396,-51.7428
-88.4107,102.143,-79.0251
-56.9209,124.9,-69.7313
-50.6201,119.588,-71.7128
-94.0559,99.4798,-93.3825
-60.5747,133.96,-32.739
-57.2024,125.706,-62.6515
-13.309,138.704,-83.5943
-56.4977,117.953,-61.75
-59.1491,94.4258,-59.2081
-71.774,115.321,-49.771
-87.9007,82.3366,-78.6337
-38.6849,118.341,-20.4665
-51.7268,116.602,-71.1783
-54.2656,117.839,-61.7417
-43.5941,148.466,-28.7112
-73.7974,160.939,-45.927
-97.2229,102.442,-44.0286
-92.2893,87.972,-52.3478
-7.22445,128.376,-69.1078
-74.2224,134.566,-23.1948
-57.4864,115.294,-38.4869
-72.5646,118.821,-114.471
-72.1128,71.8944,-66.4619
-92.0332,154.154,-68.1701
-78.5618,108.699,-60.0431
-100.056,141.863,-58.6826
-64.6924,108.359,-44.6899
