x,y,z
-58.227,119.979,-68.0406
-54.5314,123.887,-66.863
-56.9387,121.629,-68.6026
-56.1024,121.604,-65.6675
-56.6207,117.534,-66.0406
-60.1514,117.203,-66.3351
-52.2765,119.323,-63.1439
-50.6619,115.496,-69.0135
-55.6039,120.356,-68.4923
-56.574,119.126,-65.5056
-54.0808,120.994,-63.8248
-58.5589,125.09,-68.2927
-59.0731,124.206,-66.9476
-57.8045,123.246,-66.5607
-53.364,120.487,-64.7421
-52.3321,120.961,-69.2039
-50.8443,120.007,-68.2133
-56.8193,119.043,-64.9157
-55.718,122.622,-67.9462
-59.7343,121.077,-67.9327
-56.8399,120.211,-65.5932
-60.1562,116.003,-69.3899
-63.1033,121.205,-68.6745
-52.3824,116.772,-70.4151
-58.8912,119.93,-65.9014
-56.5454,122.861,-66.0672
-61.1051,118.626,-66.5273
-58.2532,118.563,-62.4668
-52.8215,115.597,-69.4094
-63.1294,117.196,-66.6329
-57.7629,112.964,-71.3933
-62.0738,112.736,-63.7543
-50.8978,119.579,-66.1332
-58.5997,121.173,-66.5999
-57.3815,113.057,-65.7657
-57.1605,126.49,-64.7102
-61.7917,117.964,-72.7391
-61.1228,126.083,-66.8857
-58.4276,115.273,-72.7308
-56.5309,118.395,-67.8286
-55.1216,122.441,-63.2591
-59.7256,123.391,-70.2828
-53.7081,114.708,-65.7048
-59.5809,111.161,-65.4677
-52.8519,111.866,-66.4101
-55.4904,122.579,-65.945
-51.817,118.911,-64.7047
-56.4264,114.916,-69.4764
-55.3617,118.472,-67.2491
-53.4894,120.617,-67.6718
-53.9864,121.309,-66.9941
-61.1993,122.007,-65.023
-53.624,114.118,-67.4088
-55.6248,117.386,-72.0266
-58.9195,124.227,-62.6718
-57.0629,115.146,-65.4921
-55.6345,115.954,-64.2007
-57.0129,121.535,-66.5214
-57.3962,118.034,-62.9525
-60.765,121.984,-71.7129
-58.205,119.17,-61.7196
-57.6624,123.554,-61.7265
-56.7015,113.538,-65.5303
-57.8588,119.632,-70.4459
-62.1524,114.727,-66.6946
-54.9551,118.518,-65.7899
-57.9446,125.446,-61.8646
-53.0345,119.972,-70.4972
-60.0144,117.626,-67.1379
-59.6173,116.768,-70.5062
-62.3147,113.169,-65.8289
-54.7782,117.42,-67.968
-62.9442,113.582,-63.7884
-58.4097,121.319,-63.1213
-50.2372,115.398,-65.8457
-59.0174,117.141,-69.2859
-57.1906,121.526,-71.9827
-57.5259,119.722,-69.1677
-56.3787,120.264,-68.5852
-52.1794,115.493,-71.1176
-57.1531,119.983,-68.3188
-53.7926,116.47,-61.7375
-52.9008,120.202,-66.6561
-54.4409,122.013,-70.6378
-56.273,121.809,-72.7222
-57.4284,123.018,-69.743
-55.5657,118.743,-68.0643
-62.2892,115.665,-64.9306
-55.0218,121.008,-70.5058
-56.5178,119.288,-67.2278
-51.4248,121.331,-63.1821
-58.7897,118.293,-65.724
-54.2176,112.488,-63.5605
-52.3413,121.286,-65.7711
-53.482,116.786,-68.3919
-56.3851,120.552,-70.0774
-63.0635,119.066,-65.2973
-50.6886,122.06,-66.8848
-57.6299,117.4,-65.3716
-57.1858,118.709,-66.1973
-56.6136,117.066,-70.7907
-55.3379,122.533,-61.7285
-56.5437,115.379,-63.2268
-60.6679,121.125,-67.8349
-53.8075,115.947,-69.5397
-52.3724,125.463,-68.3022
-57.2099,114.083,-63.6145
-54.7558,116.915,-65.3649
-55.0141,121.592,-65.0538
-64.4765,122.602,-65.696
-54.9621,113.386,-64.0358
-55.3076,118.345,-69.6606
-59.1396,119.521,-66.8804
-55.2854,120.894,-61.7487
-60.8123,122.164,-69.2338
-57.2704,118.469,-68.3983
-50.581,118.763,-65.5698
-54.2986,120.699,-72.7442
-57.4381,117.664,-67.3891
-53.9815,119.819,-71.9748
-48.951,121.024,-68.0774
-48.6347,116.01,-67.1782
-56.3948,125.016,-67.2862
-57.9117,118.472,-69.6557
-48.975,116.951,-65.7891
-55.5834,116.741,-68.7916
-51.3622,116.382,-70.157
-58.7264,116.791,-70.695
-57.7621,115.577,-69.7626
-58.0769,119.504,-67.7841
-59.1717,113.89,-72.5472
-61.59,122.206,-63.2539
-53.5263,114.77,-71.7525
-56.6007,119.847,-69.3898
-51.6168,120.255,-66.2142
-60.0223,121.104,-70.0406
-60.4461,125.058,-63.6833
-55.7301,117.938,-67.322
-54.9281,118.479,-61.7202
-54.4614,119.01,-64.8148
-55.528,121.351,-65.4127
-54.7637,124.432,-67.4272
-53.8233,120.131,-68.2733
-57.3378,119.261,-70.0327
-57.9418,118.817,-66.688
-62.8495,121.666,-65.5328
-56.1374,123.366,-69.0676
-59.1001,122.835,-69.8194
-55.7743,121.314,-72.1216
-58.4543,118.781,-67.6585
-51.0001,113.637,-67.2201
-61.2845,120.074,-70.02
-59.4941,125.424,-62.3541
-53.2091,116.861,-64.8062
-57.8796,125.018,-66.6748
-54.5843,117.913,-65.3117
-58.4251,121.165,-72.7375
-55.8547,120.975,-67.7708
-58.3346,117.965,-66.6127
-52.9185,124.201,-65.376
-53.7795,122.098,-64.9854
-55.708,121.189,-65.8729
-55.465,119.091,-65.2898
-56.0924,119.102,-65.7673
-55.7248,116.084,-68.7954
-53.5004,115.342,-72.5679
-52.5215,116.74,-65.4192
-59.4252,125.306,-69.7136
-56.0525,121.174,-61.6992
-58.2735,119.938,-62.5405
-60.6409,124.088,-64.5985
-57.311,120.794,-69.5726
-56.9836,117.219,-68.5774
-57.7544,117.543,-65.9352
-54.2716,118.302,-67.5557
-55.1109,124.399,-68.7635
-53.7936,121.293,-61.7352
-56.2986,120.258,-66.9674
-52.1016,122.441,-66.3565
-55.8588,123.593,-66.9368
-55.6613,119.215,-69.2514
-53.4339,115.588,-62.721
-55.5493,114.688,-61.8378
-55.3937,119.516,-68.477
-54.965,115.728,-63.1512
-55.959,113.64,-63.4833
-55.5302,118.108,-64.1114
-55.364,120.826,-65.7053
-51.1933,118.906,-69.7431
-56.8963,122.831,-68.1257
-52.348,119.537,-71.9069
-52.8357,119.508,-68.2515
-60.3262,119.953,-62.4122
-51.7512,116.185,-67.4898
-60.0784,121.746,-64.211
-58.7562,121.099,-69.1338
-54.8615,119.531,-66.7173
-54.2017,120.415,-62.5435
-57.1406,118.19,-64.138
-58.7449,120.086,-69.4957
-62.7363,118.26,-71.7987
-52.9488,115.117,-67.3768
-55.2178,115.981,-66.2121
-56.7373,117.487,-65.4843
-51.9385,117.871,-68.2321
-61.6917,119.36,-64.2846
-54.5943,121.884,-69.1948
-54.8296,115.101,-68.5655
-52.9346,114.651,-64.3888
-63.7412,114.446,-63.9646
-60.9177,124.819,-62.2147
-55.0688,123.565,-67.5575
-63.4232,123.533,-64.7464
-54.2342,116.641,-65.7445
-54.0983,125.234,-67.4524
-58.5655,127.256,-65.3636
-51.3903,117.809,-72.0019
-50.8386,117.682,-67.2492
-53.1428,124.946,-62.3278
-52.9576,121.464,-69.1257
-64.7423,119.213,-63.982
-53.7114,119.554,-63.8304
-58.0611,120.336,-66.2558
-62.3164,120.757,-69.1157
-59.0848,123.064,-65.1341
-53.4678,118.241,-61.7356
-57.2422,125.762,-68.699
-59.9321,120.609,-67.2755
-54.3013,118.162,-63.691
-52.2807,116.267,-72.3083
-54.2837,120.4,-70.0721
-58.6215,117.619,-68.1392
-57.5732,119.791,-63.1763
-62.8843,118.416,-67.5744
-59.5361,120.616,-66.5731
-57.3637,121.711,-63.9118
-58.0411,119.611,-68.2708
-60.8561,122.453,-62.7539
-61.9278,120.993,-71.4701
-62.3608,124.269,-67.6273
-54.1323,117.636,-63.132
-55.3679,122.658,-71.9219
-64.9437,121.036,-64.4763
-51.396,114.336,-65.6661
-52.264,119.17,-67.7286
-56.4163,118.855,-72.7319
-51.4557,120.091,-65.4041
-55.7431,120.48,-62.6333
-60.4487,116.308,-66.5161
-56.7437,126.709,-68.6526
-59.9304,116.481,-65.9982
-63.6587,120.119,-69.8934
-59.8039,113.837,-64.9078
-56.8342,119.443,-67.8993
-50.4047,117.827,-69.6987
-57.4301,117.527,-63.9369
-59.6792,118.41,-71.987
-54.1079,121.692,-67.6086
-53.8513,116.174,-67.2155
-54.9912,116.842,-69.0981
-55.1972,120.171,-71.9011
-60.9686,114.876,-68.7632
-53.9354,116.223,-68.6968
-57.2963,121.108,-66.4849
-55.8587,115.488,-71.8302
-54.9225,121.427,-68.6443
-53.2032,125.966,-65.9769
-58.9936,118.61,-64.0034
-57.3996,117.301,-66.4582
-60.8587,113.088,-70.4823
-56.3529,121.068,-62.613
-49.6509,123.428,-67.7802
-51.4604,115.526,-64.1256
-53.0536,121.895,-70.4418
-55.4601,120.791,-67.9197
-55.7265,122.244,-63.9705
-60.7724,116.157,-67.2529
-58.2359,110.736,-66.4336
-59.1844,116.019,-70.957
-58.8833,121.561,-70.6353
-50.4723,121.546,-67.7633
-54.6008,116.351,-61.7207
-59.7734,120.005,-66.7313
-51.8534,114.241,-67.2868
-49.8848,116.585,-68.5909
-58.2606,122.458,-71.5055
-57.3322,116.024,-63.2077
-54.9918,118.683,-68.9279
-56.1251,119.965,-66.1056
-56.2184,112.922,-66.0327
-56.5914,119.615,-70.8039
-51.7242,120.752,-63.6887
-54.9632,121.865,-71.9315
-58.2336,121.277,-69.6861
-56.838,116.2,-69.15
-62.1569,121.87,-67.5192
-57.0796,117.848,-68.4418
-61.7465,122.445,-68.5492
-56.0373,118.522,-64.4602
-55.52,121.032,-64.1723
-55.4178,124.08,-69.7898
-55.2564,119.484,-66.8061
-52.3207,120.871,-65.0872
-60.6797,117.204,-69.4696
-54.5057,119.662,-63.7173
-52.394,121.901,-71.8761
-56.9073,118.568,-72.7129
-57.2452,118.059,-70.7161
-59.267,118.025,-70.0923
-57.1521,116.877,-64.4674
-57.295,113.814,-70.8952
-57.3512,120.144,-67.0144
-50.6405,123.232,-68.6946
-56.0586,123.911,-62.7448
-48.7082,119.595,-65.8153
-51.138,124.114,-64.9457
-60.6694,114.785,-65.976
-55.8117,116.348,-64.88
-54.1967,119.379,-67.1021
-61.8553,118.349,-67.9373
-55.9791,117.483,-69.769
-53.1703,115.035,-65.1308
-53.6225,118.489,-66.7461
-61.0477,126.217,-64.0134
-59.7702,119.388,-67.656
-55.2294,126.178,-64.7469
-57.0608,120.035,-69.426
-55.056,120.643,-69.0568
-58.6451,120.238,-66.9123
-55.5349,118.33,-66.4018
-57.8681,126.18,-63.8394
-52.7668,123.139,-63.922
-56.5025,116.808,-67.0705
-55.2043,118.451,-72.7232
-62.0571,116.975,-63.3259
-63.0914,118.07,-63.7041
-55.1229,120.449,-67.0518
-62.5441,117.085,-65.7595
-52.4103,120.35,-61.9184
-58.7327,112.916,-71.342
-55.1294,117.746,-61.7441
-53.3888,113.99,-70.0295
-57.7605,117.036,-69.6857
-60.1122,113.716,-69.6677
-53.9852,125.161,-64.7368
-54.4614,119.502,-68.9679
-50.2312,114.398,-67.3107
-54.1709,122.788,-65.3608
-55.5263,118.347,-65.9254
-51.3288,118.609,-64.063
-55.6644,127.751,-65.937
-57.8075,118.26,-67.8511
-57.7085,120.539,-68.4008
-60.0228,123.006,-69.3068
-58.0729,126.438,-65.9482
-54.5993,122.295,-67.4663
-61.1556,120.534,-65.0767
-54.431,118.919,-62.5151
-53.1034,120.107,-67.8976
-56.6019,122.541,-67.4545
-50.1716,118.624,-64.877
-52.3627,117.83,-71.7454
-56.5947,125.211,-65.6246
-51.9153,113.543,-68.7193
-54.0164,118.971,-66.0529
-61.6388,113.987,-69.7762
-60.766,119.014,-64.2018
-49.3132,119.772,-66.7891
-55.9304,120.164,-68.8231
-52.7374,113.294,-68.8175
-60.0537,114.352,-69.0408
-62.7462,117.772,-68.1196
-56.2029,117.961,-67.8984
-51.6364,119.613,-69.7496
-58.638,117.524,-67.5323
-56.2176,120.428,-63.2583
-58.0245,115.722,-66.1932
-61.9587,112.004,-65.5699
-58.9557,115.627,-62.5051
-51.8599,121.289,-68.3054
-58.4425,115.693,-64.2654
-62.1303,120.167,-67.3429
-56.5275,116.98,-68.1364
-55.5661,120.415,-66.9373
-54.1454,113.591,-68.2523
-54.4721,115.772,-68.8974
-62.4624,119.417,-62.7996
-55.4292,121.964,-66.5182
-61.933,121.785,-65.6069
-51.0196,116.065,-65.6342
-64.2373,119.949,-68.3176
-57.4062,114.0,-65.6575
-57.8446,121.831,-64.5105
-52.8359,119.52,-68.8863
-56.8286,114.347,-72.7225
-57.5067,121.72,-70.251
-54.1796,118.997,-65.4214
-53.7614,122.698,-71.2578
-57.1377,117.287,-72.7359
-54.4386,121.169,-69.3982
-57.0344,123.853,-64.9534
-59.9975,118.652,-69.1624
-50.5141,119.279,-67.0444
-56.5687,121.17,-68.6635
-54.8489,120.36,-64.6165
-58.9402,119.264,-68.7011
-56.5178,121.918,-71.8104
-55.3643,119.188,-62.4225
-55.1218,115.059,-64.8029
-57.5245,120.936,-70.6326
-58.2527,122.154,-68.0793
-58.1865,117.088,-67.4102
-55.1057,115.937,-67.3705
-63.1895,116.14,-65.6837
-59.8205,118.674,-66.0225
-57.3916,117.991,-64.7971
-55.0601,120.115,-67.3967
-55.309,112.277,-67.4642
-59.5542,118.159,-61.7598
-57.1103,120.745,-67.5175
-58.3391,118.036,-63.8899
-59.0623,117.551,-61.7385
-51.3541,120.979,-70.7429
-56.7514,116.491,-61.7462
-51.6341,114.549,-69.579
-56.6588,117.015,-64.0648
-58.6416,117.32,-72.7566
-59.7806,119.846,-72.7146
-55.7555,119.87,-70.8754
-52.9385,126.188,-67.6439
-61.0999,112.067,-66.4021
-51.8048,118.61,-68.0085
-59.3329,113.09,-69.8434
-57.8186,119.192,-66.8004
-57.7056,117.355,-66.9325
-55.8759,113.086,-70.991
-60.4003,124.029,-67.0257
-56.1794,121.211,-67.8976
-55.9353,112.465,-65.0556
-52.4223,122.302,-67.1804
-58.1683,121.093,-65.4474
-62.9993,122.712,-66.9929
-56.7136,119.259,-66.5949
-56.9416,119.919,-65.9041
-57.9797,115.367,-63.5467
-55.6786,113.705,-68.8846
-56.7703,119.061,-68.0632
-55.2524,117.754,-70.4449
-53.4987,112.82,-68.3184
-53.8659,120.219,-69.4407
-55.3241,117.455,-66.5875
-57.9061,122.036,-69.1211
-56.1108,121.395,-64.3133
-57.8857,114.022,-69.8964
-51.9653,118.367,-61.7512
-54.1889,120.57,-65.5822
-53.3489,122.245,-61.744
-53.7222,117.466,-67.439
-50.7723,116.349,-68.0824
-54.0493,118.472,-65.0145
-61.259,124.263,-67.6965
-56.5358,116.994,-65.7815
-55.9208,118.129,-67.6455
-57.5775,120.265,-69.5192
-58.1111,123.637,-64.5502
-54.5908,115.763,-65.0761
-60.3093,115.156,-62.7434
-54.2972,118.916,-69.8165
-57.3754,120.244,-64.9955
-52.6812,114.869,-63.0798
-51.385,122.702,-68.801
-57.0766,120.356,-68.5689
-61.8431,117.762,-69.8931
-56.9209,124.9,-69.7313
-54.6039,121.024,-66.0106
-50.6201,119.588,-71.7128
-57.2024,125.706,-62.6515
-61.1266,118.971,-68.2304
-58.9324,122.913,-65.8767
-52.1708,116.291,-69.6899
-56.4977,117.953,-61.75
-58.0887,120.054,-66.7155
-53.4176,119.479,-70.0355
-54.5028,121.933,-66.4024
-57.9007,118.853,-65.8955
-51.7268,116.602,-71.1783
-56.0675,121.819,-63.0789
-54.2656,117.839,-61.7417
-53.042,119.194,-65.0128
-58.8511,122.487,-62.5007
-56.5573,118.378,-65.6514
-56.3558,121.537,-67.5291
-53.7962,114.947,-64.2509
-59.1894,113.08,-63.6264
-56.716,119.919,-67.5654
-61.2651,118.524,-61.7804
-51.396,124.804,-68.0696
-58.0175,121.058,-67.7076
-55.7731,117.558,-63.1693
-53.9354,113.177,-67.4044
-58.4085,122.499,-66.1679
-51.968,118.866,-66.3839
-59.0045,113.987,-70.0895
-58.5777,119.413,-66.1608
-57.4544,115.346,-68.1683
-56.1171,120.337,-67.5328
-55.667,115.305,-63.3234
-54.9719,119.342,-70.0025
-57.0728,118.863,-69.5019
-57.3771,119.772,-69.7886
-59.2524,121.085,-63.1768
-58.5013,113.808,-63.632
-60.6748,116.842,-62.6296
-59.8253,114.643,-70.4293
-58.4278,118.166,-71.0611
-53.8319,113.013,-64.5135
-56.1847,123.824,-65.6026
-60.5871,118.245,-64.143
-56.5523,119.489,-65.892
-55.0172,119.99,-69.7296
-57.1999,121.575,-64.7456
-49.8631,119.256,-67.8065
-53.9555,120.838,-66.5452
-56.3019,117.696,-69.0978
-55.862,123.089,-69.653
-58.5681,119.85,-68.9494
-52.1573,116.598,-62.1743
-63.4574,115.991,-63.7797
-62.1757,119.047,-67.3065
-59.6579,116.548,-66.8634
-57.7957,120.115,-68.9469
-60.5119,123.174,-64.3444
-56.1249,120.277,-65.0314
-56.1153,123.439,-63.8896
-57.1288,122.088,-67.4074
-59.0756,119.842,-64.095
-58.3917,121.879,-65.938
-61.6935,125.681,-66.2968
-55.1214,122.72,-67.635
-54.6794,123.63,-69.9045
-57.1104,116.597,-67.2345
-52.4395,119.106,-71.133
-54.3192,123.046,-69.2947
-52.6524,123.261,-68.3729
-54.6497,118.885,-70.4321
-60.0907,119.658,-69.207
-55.0555,120.982,-67.6645
-56.6303,111.295,-65.5318
-53.6287,117.277,-62.5528
-54.0249,123.637,-61.7457
-59.2327,125.846,-66.1601
-58.3493,119.465,-71.9496
-54.1085,121.784,-64.1487
-57.5972,118.968,-68.4238
-48.3438,117.322,-66.8496
-54.9758,111.307,-65.616
-53.357,113.984,-68.4531
-59.2828,115.404,-65.743
-51.9905,120.228,-69.2543
-57.1747,117.612,-66.0393
-56.3087,118.42,-71.9259
-51.09,120.304,-66.8931
-54.7928,121.166,-62.424
-62.3461,117.378,-69.01
-54.5461,122.364,-64.7358
-57.7458,123.792,-67.8411
-61.7118,121.392,-70.7108
-61.1534,119.376,-66.0645
-53.5239,121.653,-63.3833
-54.7071,111.648,-66.6944
-60.0528,110.588,-66.2716
-55.624,119.414,-69.9715
-57.5839,124.502,-61.7272
-58.5027,127.236,-67.6537
-62.2511,112.086,-64.4011
-61.4019,119.674,-72.7416
-52.9433,116.342,-66.1483
-56.4439,116.445,-65.487
-48.5073,124.582,-66.1341
-59.4935,121.218,-65.6935
-60.4901,122.645,-70.6593
-56.7566,117.467,-68.0978
-54.4164,116.976,-69.7498
-63.98,117.773,-63.9576
-49.6759,119.077,-68.9887
-58.0117,118.43,-66.0049
-57.0893,119.024,-69.0572
-53.2706,123.727,-67.1331
-59.4363,127.194,-67.9629
-51.3447,118.281,-70.3884
-55.9167,118.766,-66.0962
-51.8663,120.646,-64.5262
-51.7979,122.932,-68.1025
-57.0516,124.792,-66.6076
-56.4142,117.163,-68.7228
-63.087,120.475,-66.8571
-50.8819,115.443,-66.7247
-54.7975,115.341,-65.6486
-54.7591,116.502,-66.168
-55.5417,117.178,-70.1759
-55.6324,113.795,-71.686
-60.6513,125.021,-65.0974
-60.5366,126.867,-64.7804
-61.7936,118.903,-68.8509
-61.8782,118.721,-66.5505
-55.6671,119.993,-66.9093
-58.2538,115.692,-69.0975
-54.6181,119.395,-69.5865
-59.8151,115.489,-63.5486
-53.0063,117.319,-70.1057
-57.8037,120.585,-65.5668
-57.4052,122.379,-61.7472
-53.7,121.342,-64.7634
-49.5076,116.869,-66.8056
-53.4085,118.239,-64.4662
-61.3267,118.126,-65.5617
-57.9275,117.236,-69.0249
-56.5662,119.447,-68.377
-51.5427,122.468,-62.0316
-53.5472,119.833,-67.6841
-59.6806,120.113,-68.546
-50.8612,118.356,-71.1234
-62.1167,119.44,-65.1487
-52.2676,115.905,-64.1439
-55.5775,118.701,-69.2075
-60.1798,120.147,-71.8876
-55.0923,119.154,-69.1983
-60.1818,124.538,-61.7431
-58.1237,117.259,-70.2651
-62.6527,115.532,-72.3031
-56.7658,116.168,-67.3355
-52.9032,121.405,-66.2487
-55.3889,118.739,-66.0398
-53.303,122.683,-69.7989
-54.0506,122.943,-69.9591
-55.7845,121.33,-67.0733
-53.7658,122.677,-72.0706
-61.1124,116.963,-63.475
-56.1046,115.279,-67.1454
-53.1433,121.299,-69.8017
-56.194,121.618,-68.6362
-59.7618,119.104,-64.9714
-59.0069,116.622,-67.9044
-62.9016,121.304,-64.0286
-51.5679,119.589,-71.43
-56.8641,119.059,-67.0478
-53.1753,125.217,-68.6796
-54.3822,116.245,-69.9708
-51.1429,115.559,-67.5652
-58.9685,114.991,-66.6961
-49.8931,115.103,-66.6364
-56.8047,114.491,-67.1339
-56.5,118.186,-66.2279
-56.7432,120.762,-65.6792
-53.1286,119.806,-63.2526
-61.9888,117.652,-70.9031
-55.0769,116.186,-68.9979
-58.2881,125.86,-64.7184
-56.2168,116.517,-68.9973
-62.6733,116.806,-68.4068
-56.7635,117.833,-65.0287
-54.256,121.25,-70.5085
-52.0131,122.852,-69.3719
-58.525,113.046,-66.7653
-60.4304,116.978,-67.1274
-49.8891,121.167,-65.1347
-54.5674,119.578,-67.958
-54.5492,120.129,-66.504
-54.3332,115.6,-70.2429
-56.9738,116.773,-63.3603
-54.7549,113.601,-68.9197
-57.5964,122.923,-62.77
-59.6187,114.012,-67.4011
-55.7932,118.796,-63.9049
-60.6611,121.495,-72.7229
-52.2159,117.729,-63.9277
-53.9436,120.817,-69.6905
-55.7226,117.876,-65.9737
-54.0848,114.977,-70.773
-56.099,114.06,-68.2039
-53.966,121.068,-68.6024
-60.8329,120.091,-61.755
-63.029,121.965,-66.903
-59.6968,119.404,-63.1393
-62.513,123.278,-64.7163
-52.406,116.223,-66.9012
-61.7499,123.991,-66.1264
-56.9276,122.471,-70.2614
-59.6653,127.804,-64.4078
-52.2024,114.145,-66.1883
-52.6089,114.643,-69.8501
-55.2016,112.81,-68.8694
-51.7009,124.221,-65.8451
-56.1734,116.261,-67.0239
-58.1738,119.256,-63.126
-60.864,117.017,-68.4796
-51.208,120.819,-71.8878
-55.0476,119.851,-66.4991
-53.893,123.854,-68.7651
-55.6191,121.314,-68.7586
-57.1972,114.085,-69.1817
-50.5347,119.918,-65.583
-52.0902,117.122,-68.276
-55.9346,118.556,-71.0731
-51.8304,118.462,-72.6738
-55.262,114.212,-63.3053
-58.0393,120.515,-67.5752
-61.9201,123.228,-63.286
-55.59,119.99,-65.3651
-61.2867,116.219,-68.2711
-53.8714,119.292,-66.6475
-60.638,121.587,-70.9832
-54.7016,117.154,-65.9077
-61.5853,124.874,-69.3176
-57.4576,120.222,-70.8242
-48.7909,118.375,-67.8759
-60.5118,116.255,-68.4584
-59.5578,113.259,-71.7928
-56.2854,112.811,-70.2107
-59.0762,115.126,-70.4689
-64.2545,120.128,-63.7779
-58.1751,120.122,-68.5456
-54.3813,120.522,-67.4859
-54.1661,122.344,-68.7219
-53.0629,120.891,-61.7376
-55.5887,116.483,-70.64
-53.8745,124.879,-69.1462
-59.4378,118.886,-66.5188
-61.1377,127.272,-64.1585
-52.1085,114.849,-67.9082
-56.9021,124.449,-64.1881
-53.7117,111.501,-64.0245
-53.6506,115.926,-71.8667
-55.1843,118.586,-68.4281
-53.3146,121.194,-70.8798
-58.7282,116.309,-69.0584
-56.7344,122.365,-66.3648
-56.7009,115.305,-68.4316
-54.4082,116.054,-68.1757
-61.0024,118.499,-72.764
-56.0606,116.674,-66.6749
-51.8721,122.791,-63.8676
-60.7997,125.045,-67.2195
-57.665,119.063,-65.4732
-57.9171,118.427,-68.9819
-53.3664,119.416,-67.0481
-54.6683,114.831,-67.8241
-56.3157,119.975,-66.5093
-59.066,118.679,-67.4327
-54.9079,116.152,-70.894
-57.5901,121.483,-61.7288
-56.3893,120.043,-67.3297
-56.8477,123.668,-68.1015
-58.2812,118.909,-68.8466
-61.1816,113.608,-71.8329
-59.8384,124.898,-68.7096
-53.5373,118.035,-71.1245
-62.5048,120.475,-70.7651
-58.8226,117.15,-70.0512
-54.4056,119.449,-70.4385
-54.2444,115.416,-71.565
-56.4924,118.489,-67.3199
-55.9473,120.586,-69.1858
-58.8378,119.027,-67.8288
-53.4463,120.297,-65.4261
-60.2367,118.039,-66.2779
-55.4425,122.195,-62.5175
-55.6808,119.355,-66.529
-56.2343,117.834,-71.1562
-53.4646,121.617,-66.7283
-51.7454,123.923,-62.648
-57.0438,118.619,-71.9088
-58.8307,118.148,-66.8502
-56.0553,121.293,-66.1627
-55.2447,119.505,-68.1186
-48.5917,121.68,-67.7538
-54.8965,118.808,-65.2243
-61.9388,113.789,-63.7133
-55.4818,117.292,-68.9596
-57.7551,125.092,-64.0827
-55.681,121.868,-65.9732
-59.3146,119.957,-67.9768
-52.2428,112.27,-63.7539
-57.9779,113.628,-68.1001
-56.1538,124.711,-66.2683
-58.35,117.0,-72.0492
-54.3054,125.097,-62.4248
-55.9261,115.438,-61.7178
-54.6589,123.042,-67.0792
-59.2489,121.091,-64.9087
-55.4472,114.575,-72.5039
-54.8168,118.759,-67.6974
-54.5333,119.094,-72.7236
-55.0159,115.197,-71.9105
-54.9658,119.412,-67.8552
-59.9445,117.557,-71.8347
-57.5093,118.472,-65.2563
-60.8769,114.052,-63.5693
-60.3827,114.84,-67.5212
-49.1333,122.629,-65.71
-55.4811,112.598,-63.4957
-56.7506,116.611,-68.5783
-51.1109,121.25,-69.7102
-57.8883,117.82,-68.941
-57.369,119.105,-65.8934
-56.5595,121.42,-64.7735
-54.7777,118.288,-67.4341
-57.9044,111.613,-66.7114
-54.4239,118.387,-66.0423
-61.3322,111.685,-64.804
-60.6678,117.826,-66.9116
-56.8868,122.981,-61.7417
-58.4896,124.786,-67.3163
-60.4545,121.356,-66.2089
-59.5525,114.13,-68.7736
-57.3621,117.858,-66.5892
-56.586,116.977,-72.0852
-54.9732,118.874,-66.2034
-49.3149,117.826,-66.6792
-52.6667,121.679,-72.6988
-56.6071,117.711,-68.6351
-63.0047,119.802,-66.9495
-62.5011,116.167,-63.6944
-53.1628,116.405,-64.0699
-60.0704,125.635,-65.5998
-51.6837,118.793,-69.1266
-50.1811,120.625,-68.2543
-54.487,120.19,-68.3212
-57.9642,117.187,-64.2432
-58.7472,121.739,-69.3978
-52.2334,115.044,-68.9003
-58.4536,123.632,-66.7868
-62.6089,118.94,-68.3928
-63.0179,120.672,-70.0882
-54.8225,119.249,-64.2015
-57.5735,117.682,-70.1103
-52.05,120.106,-70.2195
-53.8472,119.804,-67.0976
-56.7591,119.139,-67.5867
-53.2211,117.927,-68.1821
-55.1953,122.79,-71.1612
-59.7692,117.836,-69.5324
-58.9225,117.89,-64.4686
-59.1284,122.273,-61.7502
-60.4334,121.89,-70.0843
-57.4846,121.061,-67.4478
-53.6798,116.841,-69.8154
-51.8831,120.78,-62.5465
-55.7886,116.741,-62.668
-51.8261,115.318,-66.0189
-54.9573,118.817,-69.5225
-53.4799,117.952,-66.8544
-55.0638,118.641,-68.0345
-62.3231,125.494,-65.7512
-55.6347,120.913,-66.8771
-55.0641,117.832,-67.7889
-56.8445,121.529,-67.097
-48.5792,120.626,-65.9808
-56.6957,123.058,-69.529
-53.7574,120.584,-70.6234
-54.9456,119.882,-67.9086
-58.1932,123.34,-70.3941
-51.5799,121.939,-68.5284
-54.9524,117.876,-69.8845
-58.0611,121.779,-71.8904
-57.4916,118.612,-65.7966
-49.2084,120.882,-66.8465
-62.15,120.092,-69.9997
-50.5312,121.708,-65.9035
-60.352,116.067,-65.2577
-61.3072,114.061,-66.6899
-64.2398,121.043,-69.1632
-53.4565,120.45,-66.6009
-58.1584,125.402,-69.0227
-55.4147,118.368,-68.0858
-55.7841,120.505,-69.9307
-56.3545,119.018,-67.8805
-51.9637,126.99,-65.8245
-56.866,119.583,-65.5204
-59.666,127.197,-66.9206
-58.5574,124.357,-65.4469
-56.9837,117.976,-69.4985
-53.8947,126.609,-67.1023
-58.994,117.65,-71.9884
