x,y,z
-46.4132,120.569,-51.7933
-49.6867,98.2764,-91.9409
-34.0502,103.375,-64.7654
-36.9854,104.819,-61.9112
-55.4421,127.603,-66.774
-34.2447,111.726,-66.0127
-37.6925,140.635,-75.3329
-39.2103,141.194,-100.972
-50.1985,115.597,-76.9193
-59.683,119.164,-61.7416
-50.7243,134.478,-64.6788
-65.5243,106.37,-70.1485
-79.477,135.073,-51.5204
-57.8273,114.252,-57.5964
-71.0223,115.952,-70.7176
-78.1779,134.764,-53.8729
-63.6611,123.538,-77.6999
-21.9214,155.45,-69.5067
-52.8297,111.413,-83.8703
-31.7211,130.032,-70.7572
-58.8315,117.752,-60.9238
-80.2817,149.539,-67.484
-15.7385,114.937,-52.3442
-56.6897,113.028,-67.5577
-83.716,122.289,-89.6803
-55.2502,138.806,-102.925
-45.0198,114.776,-50.4279
-69.4677,115.693,-60.3068
-25.9252,89.1101,-61.8574
-83.708,98.866,-96.3295
-79.6377,130.398,-68.7768
-49.1695,108.3,-88.3089
-31.9708,125.843,-88.2072
-55.2783,113.843,-62.4665
-58.0451,131.029,-87.8711
-75.5482,146.688,-100.252
-27.0881,130.633,-80.4992
-35.698,119.191,-87.3354
-39.8129,129.133,-70.8173
-44.1483,137.72,-73.945
-61.9169,119.802,-59.3377
-53.7698,138.344,-69.0727
-50.0283,127.419,-56.5874
-50.7206,115.31,-68.289
-45.075,132.282,-67.3779
-77.8239,92.2855,-78.5236
-54.9796,109.115,-66.0192
-36.4867,132.242,-69.6667
-48.1134,119.119,-106.079
-61.84,126.85,-55.4246
-71.7744,111.15,-60.7736
-65.3429,109.057,-74.255
-51.0945,153.365,-75.9901
-60.6325,153.475,-53.7413
-56.2382,120.655,-41.624
-63.8829,119.243,-90.1844
-51.727,121.544,-94.7623
-66.4635,118.887,-67.9499
-60.7459,113.187,-66.731
-6.67051,113.708,-67.7941
-62.9552,110.091,-69.5685
-36.2388,121.426,-39.9565
-50.8169,127.011,-87.7741
-69.6211,138.202,-54.5266
-68.0871,136.998,-38.7737
-51.6834,127.685,-44.1048
-43.0435,121.804,-31.6599
-23.2302,100.986,-40.0456
-45.3774,95.8802,-66.3675
-24.9517,130.742,-78.128
-51.6441,104.414,-62.1108
-65.3788,140.884,-47.654
-33.2695,111.505,-30.0457
-73.3389,114.193,-54.8247
-27.1933,123.544,-78.935
-41.4392,145.823,-70.9789
-41.6135,130.778,-85.4534
-51.5412,130.623,-60.4445
-61.1782,148.876,-94.3063
-54.2569,154.777,-81.4763
-56.0792,118.354,-59.0765
-38.6738,107.847,-51.2384
-46.8587,167.878,-60.497
-48.2325,94.1927,-62.3197
-65.8791,78.5711,-89.2577
-43.3447,136.057,-42.7699
-67.0787,117.033,-60.3875
-42.6171,76.3762,-80.119
-53.3107,116.023,-59.2371
-50.8597,119.779,-52.8555
-78.5624,138.0,-98.9066
-63.1341,116.202,-60.5942
-6.89493,116.474,-74.0678
-65.1768,115.92,-71.6495
-45.6362,142.917,-68.2747
-48.8706,110.406,-62.9726
-51.8254,93.868,-57.2286
-54.2839,147.13,-49.316
-72.085,154.56,-55.4934
-57.087,127.105,-63.6909
-46.9017,126.374,-91.6874
-50.3199,113.851,-64.1426
-71.8961,121.718,-100.463
-81.8252,123.378,-64.5705
-65.9366,134.248,-85.344
-59.8653,127.979,-62.6117
-32.8161,139.179,-65.0468
-26.4757,119.705,-57.1007
-51.4183,119.382,-63.992
-45.6522,158.197,-79.4624
-47.2937,127.515,-79.6859
-38.3393,145.077,-61.4178
-58.3183,104.52,-83.4595
-75.0323,142.042,-55.6613
-51.0452,101.884,-113.778
-55.6077,100.14,-89.1938
-23.1583,134.837,-68.5371
-73.3634,115.475,-61.4086
-59.0505,79.666,-97.5496
-49.975,162.137,-84.5095
-22.8694,106.827,-42.8187
-79.4154,117.027,-53.7593
-58.1833,134.108,-54.6897
-21.8348,92.8245,-42.5554
-53.9938,119.683,-61.7175
-35.5263,119.799,-27.7291
-48.6787,96.2824,-67.5382
-59.0852,118.36,-55.0531
-72.536,158.74,-57.1228
-32.1194,114.195,-90.7303
-75.5242,92.9602,-74.5555
-77.0941,123.06,-82.1655
-64.6284,113.526,-70.7308
-66.2479,152.53,-61.8216
-42.804,115.567,-70.0086
-48.8709,112.665,-52.9058
-66.6065,113.438,-48.8304
-55.3514,111.516,-92.5622
-44.505,112.365,-68.7677
-66.7289,101.052,-69.9798
-45.625,107.432,-64.7689
-88.1117,131.382,-61.8315
-84.8538,105.524,-79.1378
-19.5353,142.066,-84.6434
-43.1768,116.861,-95.8312
-55.6098,119.838,-76.8315
-83.3986,127.319,-86.3879
-58.7437,129.08,-60.5248
-47.899,123.375,-58.4149
-46.2767,124.678,-51.875
-28.7731,142.38,-74.4911
-49.3923,139.321,-62.2347
-43.864,123.688,-46.652
-48.0685,111.369,-112.328
-47.2411,121.307,-58.6019
-35.0023,160.797,-64.3513
-36.1767,151.442,-75.7622
-32.2798,147.579,-38.4219
-52.3272,112.862,-82.603
-57.7769,128.058,-76.7618
-64.5128,106.8,-71.6676
-44.1913,134.287,-28.0639
-75.5263,107.649,-59.6989
-25.7537,80.4114,-74.4882
-9.76412,119.133,-60.3535
-63.7764,132.559,-74.3008
-56.6935,125.546,-63.9457
-29.4141,121.106,-66.4011
-56.1056,119.56,-72.7308
-62.6266,102.204,-55.8752
-85.0657,118.937,-80.5856
-12.1443,97.9061,-76.7481
-24.4349,101.407,-101.331
-56.1914,130.875,-67.7958
-80.4371,153.007,-53.4729
-62.1428,108.777,-70.4805
-75.3873,97.9233,-78.3396
-63.3886,120.708,-88.3898
-45.8853,126.661,-59.2311
-67.5344,136.077,-36.7344
-59.35,165.477,-72.2519
-63.9894,125.652,-86.6606
-65.9399,121.33,-61.6465
-60.4805,146.212,-67.4789
-73.8779,123.625,-69.7737
-45.7315,126.659,-73.1224
-62.3421,114.328,-70.543
-46.6335,101.868,-53.0722
-60.2009,114.179,-115.75
-64.905,117.514,-70.2131
-43.3921,127.977,-75.3489
-69.0962,117.939,-66.6758
-21.3449,135.323,-41.2723
-40.2256,128.907,-53.1348
-57.9528,112.471,-70.7239
-82.4788,152.899,-79.0214
-83.5675,127.823,-90.1955
-24.7291,105.095,-35.3282
-52.2563,104.683,-81.3391
-65.1526,117.37,-72.5036
-68.7382,143.816,-62.7315
-74.1551,148.474,-84.6972
-31.7592,91.5706,-63.8827
-46.0696,136.195,-76.3971
-41.2064,113.364,-72.9216
-31.5295,76.0435,-71.0461
-46.7526,123.884,-63.4151
-34.2611,155.909,-68.8595
-30.6652,110.217,-32.6966
-48.9806,119.722,-71.5122
-13.7767,110.453,-48.5364
-50.3487,144.953,-105.299
-57.127,114.269,-74.5828
-67.8352,110.318,-55.7837
-53.7294,137.213,-61.4257
-46.6214,146.899,-53.7003
-81.9198,144.18,-70.0066
-66.9647,120.221,-71.2069
-46.8098,152.273,-98.4161
-38.7216,96.9369,-98.4127
-43.8576,90.7613,-84.1443
-47.6104,158.768,-43.2086
-13.7791,119.483,-58.8402
-61.9751,123.633,-62.4307
-31.1731,101.948,-53.9712
-26.5089,126.67,-72.0168
-51.6977,109.828,-69.2366
-70.4881,158.481,-39.6682
-52.9835,126.65,-78.6911
-37.5442,145.572,-89.3722
-67.2802,158.108,-61.3586
-58.8128,118.388,-77.7895
-52.5443,127.609,-62.0062
-92.9682,122.006,-70.7636
-57.5672,115.033,-76.0718
-66.4504,118.732,-61.8669
-86.0949,127.774,-56.759
-28.6023,117.185,-76.4467
-63.11,161.671,-61.6814
-76.067,119.355,-76.0137
-51.1123,116.848,-72.8222
-46.3165,121.816,-49.7102
-61.5381,112.221,-68.9941
-75.4823,152.81,-71.3714
-52.4124,92.7945,-76.7296
-61.2544,115.593,-68.746
-51.4239,122.239,-62.7197
-60.3287,129.446,-59.4645
-69.3052,89.5977,-80.4107
-76.9936,121.926,-70.0197
-86.6468,99.6202,-85.5059
-92.2015,123.943,-68.706
-60.6555,114.86,-58.0242
-24.3094,114.292,-29.7458
-54.7748,145.535,-39.3755
-22.3058,112.511,-48.8038
-49.6396,124.371,-67.7225
-63.8822,156.423,-67.3715
-49.4213,124.914,-66.9247
-62.9482,139.869,-71.332
-43.119,110.026,-60.1738
-13.9257,111.086,-52.1084
-65.7942,111.95,-71.5739
-59.9072,111.133,-74.4439
-54.928,115.948,-83.9061
-54.6292,126.237,-68.313
-83.1296,142.744,-60.2469
-40.8194,128.695,-66.1333
-58.8566,123.056,-51.8094
-67.5558,127.644,-73.5741
-34.3299,91.1779,-79.5062
-53.3443,122.514,-77.3838
-21.0519,112.804,-44.8945
-30.0955,117.471,-43.9492
-61.2216,108.568,-62.2023
-14.7667,112.215,-67.0002
-53.2419,114.207,-46.803
-59.5143,122.266,-71.6902
-58.672,102.935,-85.2463
-74.5567,89.1413,-87.384
-57.6223,133.075,-73.0127
-59.4781,139.391,-68.7578
-72.6152,112.338,-110.59
-55.3517,113.157,-72.2845
-78.794,118.047,-103.983
-46.5924,133.174,-78.739
-25.9646,83.8638,-65.8062
-57.7105,118.189,-60.8971
-75.1433,142.419,-73.1286
-69.4702,137.861,-61.6597
-52.8089,133.534,-101.902
-54.9733,123.971,-70.7041
-77.2756,125.136,-79.5549
-55.0025,108.08,-70.2398
-45.7759,125.37,-65.0943
-64.3955,139.753,-56.5283
-61.7384,106.029,-74.1099
-36.3602,147.02,-53.3131
-69.3654,120.214,-74.2285
-51.8378,123.836,-69.7337
-64.3722,87.9171,-66.0966
-68.7454,115.862,-100.634
-43.1359,101.678,-67.7014
-64.3349,103.473,-72.4783
-45.3256,111.587,-75.11
-59.2072,124.688,-72.7941
-59.9379,123.148,-73.6245
-20.1481,117.751,-32.7787
-61.3836,131.14,-99.8852
-25.2267,121.867,-74.8315
-67.3607,118.337,-69.7005
-61.8408,92.0915,-61.7414
-58.7079,110.548,-59.6519
-22.3788,121.699,-80.47
-35.9577,122.385,-57.9522
-53.5025,87.3686,-84.8376
-41.3101,136.267,-53.8613
-76.0469,101.55,-100.184
-63.6567,157.057,-87.6814
-19.3924,116.904,-51.9482
-53.1896,157.296,-34.9839
-62.1913,128.825,-83.295
-53.1964,102.013,-70.5078
-47.04,112.942,-49.6314
-76.0876,116.07,-92.2722
-59.1286,114.153,-68.0782
-56.6642,76.1026,-92.3681
-48.3194,131.051,-56.6364
-57.3096,111.997,-67.81
-49.9579,88.2409,-72.0372
-35.6308,136.089,-41.3533
-61.98,113.024,-62.6082
-30.9726,89.361,-76.5038
-46.6516,115.323,-72.8102
-57.6898,116.083,-73.6653
-99.2788,124.667,-84.5095
-53.7463,127.231,-65.6054
-51.7971,111.114,-69.7904
-28.3152,127.305,-84.3973
-56.1705,103.687,-58.2709
-26.9843,103.525,-98.8705
-28.9231,104.731,-106.407
-85.8111,140.15,-78.1562
-33.5596,134.353,-64.4952
-61.8357,127.907,-61.0443
-65.4274,125.041,-92.1517
-66.6964,112.117,-67.4898
-43.0193,74.6061,-73.0742
-85.2798,133.735,-91.369
-39.1356,142.753,-57.2409
-74.8233,161.534,-58.0728
-31.8932,126.433,-84.9529
-86.8009,115.054,-97.7243
-84.691,139.492,-60.6396
-66.865,116.429,-63.745
-69.1327,122.925,-58.1623
-64.3568,73.699,-81.6975
-47.3202,120.761,-75.5372
-74.7536,112.437,-63.1212
-69.757,148.03,-74.8221
-42.5102,123.869,-58.3397
-64.9054,121.457,-53.6082
-63.3028,118.118,-75.1477
-21.0026,121.314,-95.1677
-60.9013,118.515,-50.1605
-63.725,121.368,-49.7694
-32.6684,124.332,-27.7029
-58.9681,119.161,-72.7186
-64.0581,124.418,-65.7105
-60.3516,149.732,-40.8519
-86.2028,139.217,-84.9351
-62.8518,108.398,-91.67
-57.1814,133.996,-44.1365
-72.352,125.894,-44.7079
-35.9398,115.932,-41.4168
-32.8354,90.8989,-44.7435
-36.9902,117.334,-38.6479
-56.9837,123.674,-60.7861
-52.0146,120.765,-59.035
-55.6304,131.216,-53.5996
-30.9203,92.6763,-47.1425
-62.6606,134.268,-76.9001
-52.0331,122.109,-69.7002
-53.9844,128.382,-87.1412
-91.4377,128.154,-71.4834
-61.1491,126.828,-67.1474
-37.8155,132.447,-64.6496
-85.7486,147.941,-82.03
-33.4376,123.332,-41.4109
-39.3057,94.9839,-50.2032
-53.3795,114.639,-75.8658
-71.1686,154.417,-62.7606
-25.8036,156.472,-53.8004
-76.1915,129.529,-96.0976
-35.6122,105.74,-75.3226
-63.7637,123.615,-67.6106
-66.6507,94.7045,-68.5014
-64.181,121.42,-61.0676
-27.9123,121.855,-88.8844
-41.3576,72.3039,-66.9806
-68.1742,113.907,-63.2623
-77.5827,99.8321,-71.1032
-52.3322,95.7492,-73.6543
-47.5998,128.83,-75.4043
-40.9382,108.378,-82.4369
-63.0847,120.448,-57.866
-70.0605,120.653,-66.3013
-35.0021,124.999,-68.5943
-84.0469,122.504,-58.6947
-73.2735,143.191,-79.439
-81.4433,156.717,-54.6849
-58.8973,112.28,-66.7248
-65.9734,117.492,-67.5419
-85.92,126.306,-58.4172
-70.6469,130.362,-40.7936
-56.947,122.224,-95.0973
-48.1406,112.81,-75.0068
-67.0806,129.733,-61.6359
-55.6874,122.94,-36.8596
-26.0873,129.794,-34.2538
-39.7449,97.5161,-62.1112
-56.4132,90.5958,-94.3834
-59.7823,88.6239,-65.0376
-58.754,139.991,-86.1795
-54.245,132.778,-92.3966
-31.7834,158.025,-56.6848
-60.7377,126.837,-67.7108
-58.0012,113.563,-78.2439
-50.389,132.237,-85.5423
-36.0402,139.481,-62.5642
-54.9128,117.035,-37.8997
-45.9451,116.431,-102.118
-37.6438,147.684,-82.7905
-69.0171,136.831,-58.4848
-87.2197,117.301,-94.9417
-42.6031,141.048,-73.0303
-61.7272,127.466,-53.7273
-59.0508,131.847,-83.9226
-95.0721,147.135,-56.7316
-80.6588,125.784,-98.2158
-66.1216,118.672,-64.2685
-60.0811,104.625,-49.8804
-93.9134,147.811,-83.5533
-45.8704,112.78,-80.9468
-76.5429,116.552,-76.3847
-71.9489,138.696,-50.8224
-75.0591,115.212,-88.9896
-63.8147,156.642,-39.946
-46.1887,95.3831,-63.7223
-33.5173,102.106,-61.748
-40.0515,153.45,-64.5531
-60.5592,109.936,-68.6194
-67.0544,120.04,-65.969
-50.0715,143.329,-54.0186
-60.2856,118.451,-61.7344
-68.502,141.122,-70.3581
-53.5013,137.275,-54.2804
-75.8811,127.927,-74.2515
-27.0745,100.732,-89.8224
-70.8667,111.883,-57.0306
-49.0655,109.565,-77.4723
-55.9899,112.825,-69.3798
-87.4229,103.429,-77.6368
-48.3286,134.925,-58.4182
-13.0366,104.263,-66.2724
-76.0701,119.674,-54.6984
-74.0686,109.374,-53.1946
-55.9541,125.65,-70.5258
-94.0238,135.842,-68.2367
-57.6427,109.187,-60.3476
-39.6996,100.44,-45.9911
-65.502,136.772,-81.8713
-67.9605,105.25,-89.1276
-34.7023,113.296,-70.591
-20.9007,99.8292,-43.5683
-67.6093,114.501,-90.8581
-62.9042,100.075,-87.7945
-61.6778,130.873,-81.12
-51.2604,115.291,-69.698
-42.3319,88.396,-94.6285
-67.8278,122.555,-65.7965
-46.2519,84.2321,-79.4256
-35.2393,143.226,-46.1276
-37.5231,155.723,-95.804
-46.2837,120.949,-65.4431
-56.5023,121.779,-59.3383
-55.1078,123.716,-56.8817
-44.136,111.211,-80.5457
-32.8873,125.04,-96.955
-48.4866,126.004,-71.8896
-63.6504,125.141,-63.6343
-13.8272,127.564,-86.739
-56.2768,106.937,-61.1221
-49.3627,95.6222,-57.9509
-35.2103,84.0666,-70.2393
-37.5917,125.267,-73.7829
-72.5279,107.277,-91.2886
-42.2107,105.544,-96.2132
-59.4314,96.0055,-57.7026
-55.6437,125.343,-38.4094
-67.8188,89.1305,-72.4701
-60.4001,156.863,-99.8558
-72.9627,155.767,-71.9876
-49.7398,120.432,-60.2004
-22.5044,128.328,-94.6451
-66.0907,124.77,-68.3455
-52.0022,113.428,-58.0273
-23.5755,105.377,-74.6643
-53.2317,130.37,-43.9024
-60.4042,120.749,-61.7206
-47.0275,119.229,-68.3545
-20.3827,99.7087,-82.7325
-57.1554,122.317,-77.5995
-31.84,143.888,-98.4001
-50.7038,115.04,-75.57
-56.7656,116.597,-105.77
-84.7346,135.02,-53.0615
-51.3429,108.74,-66.973
-52.7524,103.993,-103.476
-84.7347,129.686,-71.0416
-83.2782,154.937,-82.7592
-80.7894,140.859,-87.8744
-44.2157,133.888,-93.8952
-41.992,126.035,-76.5379
-61.7508,116.0,-86.0126
-48.6346,125.878,-60.6869
-15.0599,102.402,-44.6228
-68.2171,125.807,-83.4312
-44.4581,112.969,-59.7642
-58.9031,120.046,-46.5166
-65.7251,155.956,-50.7252
-50.1263,115.257,-80.2623
-56.8314,122.051,-60.6638
-49.041,127.704,-83.5967
-60.7481,129.824,-61.9178
-77.9342,110.394,-75.9621
-72.7768,142.981,-82.3286
-67.1336,123.162,-69.0126
-42.9265,131.395,-60.5868
-61.7072,125.307,-71.9878
-48.8129,116.408,-62.2857
-63.831,100.471,-84.978
-47.1228,115.134,-65.8283
-11.4976,141.24,-69.6719
-28.7354,115.135,-89.0269
-49.1061,128.396,-63.7249
-21.0644,99.7367,-96.0984
-70.6853,160.016,-71.2113
-22.9049,105.374,-94.3472
-36.9102,109.511,-60.4312
-83.3801,128.748,-98.9791
-44.6108,103.638,-87.3937
-25.3392,116.198,-76.8639
-56.7111,126.285,-74.3776
-64.4242,125.14,-53.4185
-39.7671,87.5491,-77.3095
-59.6705,122.862,-61.747
-67.2431,161.993,-66.008
-33.3337,130.698,-88.0106
-70.631,112.256,-67.0211
-23.6105,119.661,-65.4499
-28.4454,111.187,-59.4074
-58.4214,113.398,-72.0156
-54.2945,104.5,-54.749
-54.1703,123.49,-45.0521
-46.5849,125.933,-37.3958
-45.4927,164.137,-62.1805
-92.3842,152.792,-58.8895
-24.6019,143.661,-97.1441
-63.6231,104.113,-63.2342
-12.0064,140.109,-57.235
-56.0118,120.346,-61.7321
-61.3793,130.119,-67.4115
-75.4005,102.017,-69.8806
-56.1205,76.7578,-69.7496
-53.968,75.3052,-69.7877
-49.4004,118.846,-65.6901
-51.4801,106.025,-77.5824
-90.9474,143.811,-86.8654
-35.3883,87.3819,-85.5338
-30.6285,126.765,-96.7499
-30.0397,136.409,-52.9025
-61.9961,103.731,-72.2682
-39.6975,134.622,-38.8518
-49.2692,122.941,-81.487
-75.9722,144.299,-76.0106
-44.59,141.779,-85.7857
-60.6214,113.76,-60.5436
-52.8049,127.026,-54.7259
-33.0358,116.706,-93.4896
-35.4937,94.2698,-76.114
-55.5002,130.499,-92.8117
-70.8282,129.226,-55.7216
-59.0661,133.201,-57.4495
-63.5063,124.871,-73.5528
-62.2911,112.931,-56.9829
-49.3455,117.735,-68.4297
-64.3579,96.2107,-70.2636
-57.8454,121.329,-57.2974
-50.3868,122.054,-56.6663
-50.4744,88.5383,-81.614
-20.9586,138.84,-82.5833
-55.9905,145.704,-69.6487
-56.2387,115.574,-88.6287
-32.7156,131.498,-27.6811
-90.074,145.037,-75.676
-60.4629,84.942,-66.4198
-13.7487,137.953,-66.2031
-53.0383,104.814,-97.2509
-82.3784,154.358,-50.8057
-67.9284,136.217,-46.5714
-42.8768,125.934,-58.9934
-55.2525,126.163,-81.3793
-43.2511,89.8575,-64.0048
-45.4404,122.665,-74.0306
-49.1227,116.008,-65.0409
-38.5604,102.154,-85.691
-79.3909,141.22,-67.1851
-64.0168,127.194,-40.7744
-58.6931,110.107,-80.024
-59.2675,100.817,-67.3085
-69.2512,98.4883,-91.019
-76.3447,131.557,-85.1001
-9.39061,116.197,-63.5634
-91.2454,152.785,-55.0231
-64.5375,116.33,-62.9092
-46.8126,119.946,-73.9281
-44.988,105.67,-71.6984
-54.1927,111.671,-65.0233
-51.8872,117.0,-71.9916
-58.4906,122.353,-70.9512
-48.1542,103.598,-46.3605
-51.2307,128.377,-51.7985
-22.0573,154.986,-60.2627
-69.2868,110.755,-57.5938
-78.2544,94.9708,-80.6327
-27.3447,111.351,-30.2927
-52.6016,125.08,-70.921
-60.0321,123.986,-69.7453
-37.2851,147.636,-99.8238
-61.6989,117.062,-77.1362
-67.7226,140.764,-59.1717
-55.1228,125.223,-62.1655
-77.9007,124.79,-59.3594
-59.1144,131.156,-91.9858
-80.4149,122.129,-89.3492
-8.90612,131.729,-76.9396
-65.356,145.647,-69.1656
-56.9163,131.877,-73.2636
-65.2029,125.284,-61.8109
-55.2813,160.638,-88.2836
-72.3654,118.653,-51.8012
-59.9169,116.692,-73.649
-34.607,109.706,-56.6337
-53.7354,114.306,-83.4417
-7.99545,131.131,-62.6549
-47.3057,122.454,-55.0159
-50.2077,107.883,-70.5793
-57.8237,87.2494,-88.3585
-74.0184,134.481,-43.7816
-59.7423,140.424,-48.1339
-32.8351,134.785,-56.4214
-58.6907,89.7929,-72.2136
-40.0587,114.357,-69.1788
-54.3373,160.182,-53.0865
-46.1409,103.192,-59.8904
-75.9344,137.009,-43.784
-61.5778,96.0515,-85.1596
-35.138,122.177,-49.4758
-37.2905,151.917,-50.5151
-34.5539,121.575,-56.1338
-73.0868,121.288,-67.0176
-56.7207,126.679,-84.6906
-63.9522,119.495,-65.6851
-34.6888,117.546,-69.7029
-45.5247,106.536,-82.0189
-54.4053,123.66,-58.2415
-7.55462,108.657,-64.6973
-65.607,106.639,-75.0631
-46.0214,117.586,-52.789
-51.9076,140.912,-71.5349
-54.0997,140.02,-89.3987
-44.9315,135.566,-60.0679
-49.4586,121.653,-68.483
-37.0034,116.742,-75.8138
-63.9153,122.411,-64.7514
-51.7304,110.708,-105.436
-61.6862,93.5375,-109.691
-63.2928,107.567,-58.6646
-80.526,138.76,-72.2887
-59.852,140.098,-98.8333
-46.8991,83.8572,-73.3279
-50.4768,131.437,-70.5516
-65.2887,149.313,-72.4309
-59.8732,113.075,-68.8562
-54.1651,123.987,-95.8226
-49.9946,130.024,-72.874
-39.5005,121.366,-57.105
-64.8606,121.902,-65.0468
-34.6807,137.761,-80.0275
-55.3561,115.112,-60.7992
-58.6266,125.402,-71.8386
-59.9621,111.359,-67.7565
-43.8654,121.667,-70.495
-90.0704,107.673,-97.3311
-37.5465,123.509,-55.635
-36.5004,152.036,-63.4191
-37.4755,99.7649,-71.8817
-50.965,109.061,-51.6984
-85.2626,131.371,-65.6306
-38.1969,146.604,-49.6944
-23.8235,151.67,-63.0268
-26.2792,136.922,-87.1266
-30.8517,116.078,-52.7421
-43.8066,128.3,-77.3458
-22.8243,120.532,-84.3108
-41.0066,146.497,-36.1838
-31.7638,103.742,-104.663
-39.7958,123.261,-76.1418
-54.1449,159.655,-66.9287
-50.7445,128.833,-69.9513
-69.4354,113.062,-62.0579
-64.5413,123.266,-75.2048
-39.1509,100.091,-51.5009
-70.1479,138.852,-83.9415
-61.6149,140.123,-69.2848
-51.9897,128.646,-81.4601
-57.7668,126.566,-51.3029
-33.3714,94.7653,-70.1028
-46.5533,125.175,-58.8272
-50.9154,106.631,-64.8804
-71.32,119.999,-57.8559
-35.9262,123.591,-61.8523
-84.4281,110.183,-73.07
-53.0797,122.965,-73.3263
-13.07,99.7071,-82.8837
-30.5205,88.8632,-69.7014
-71.5322,125.639,-99.1909
-31.0827,121.107,-53.818
-46.4247,164.422,-74.8667
-56.3993,166.368,-50.6069
-60.0581,77.0757,-81.1273
-58.5592,113.135,-69.7292
-61.5946,119.166,-89.2015
-53.3927,145.49,-52.3412
-45.477,133.545,-68.9074
-65.2965,113.029,-67.6386
-74.356,143.669,-61.0856
-62.5944,79.6552,-81.9772
-69.5375,101.434,-97.408
-52.8309,111.847,-61.6387
-72.0428,128.266,-76.139
-66.8775,86.7878,-92.9157
-43.7807,102.565,-56.1817
-48.2618,127.439,-78.0124
-67.8854,110.896,-67.2476
-28.6772,115.356,-56.8153
-51.4842,161.461,-55.6393
-51.4628,161.734,-93.1117
-36.5231,115.278,-95.0314
-66.1929,111.899,-62.158
-20.7139,115.361,-95.9327
-54.7183,114.361,-72.0808
-39.2776,137.17,-49.272
-59.1234,124.353,-69.7177
-74.6891,79.795,-91.7573
-23.0431,126.771,-72.746
-91.1265,121.205,-88.7791
-92.9253,137.869,-95.6411
-31.3747,85.1887,-87.2055
-51.8394,139.333,-74.4467
-45.224,114.077,-74.4303
-16.3285,110.438,-89.6821
-81.0319,114.124,-61.544
-52.7217,125.131,-61.0537
-80.3503,89.436,-86.5651
-66.9948,114.176,-70.2355
-46.1184,82.4848,-60.7573
-100.616,133.437,-85.4782
-56.744,118.094,-79.1598
-46.5553,118.475,-45.8072
-54.2759,119.683,-53.8648
-27.5092,124.179,-70.0109
-76.9036,159.492,-79.4648
-55.291,123.168,-70.5652
-47.7359,123.675,-70.2866
-44.8943,138.065,-56.5298
-16.7226,107.593,-51.4649
-63.1127,126.087,-76.4338
-52.8547,125.326,-74.7641
-62.9689,127.059,-68.9792
-61.0378,109.862,-58.1478
-47.7041,143.313,-63.8994
-56.6288,127.618,-58.3015
-96.8942,141.706,-85.7865
-56.4082,137.933,-65.8319
-57.0003,119.214,-58.2874
-70.7125,104.794,-69.4703
-59.0751,114.554,-49.3562
-48.8725,145.106,-81.9849
-75.9232,135.562,-71.438
-34.3068,102.83,-68.6787
-50.2068,136.037,-91.3097
-64.1317,111.706,-51.7664
-46.7915,99.2116,-74.73
-14.6712,128.31,-47.7887
-23.3694,98.4482,-98.5381
-10.4007,129.074,-70.7003
-42.3147,100.435,-60.392
-70.4774,117.515,-82.4101
-36.6335,117.817,-89.7055
-29.9521,124.235,-43.518
-56.3064,141.825,-67.8931
-47.7227,103.415,-65.7225
-21.4701,89.7029,-47.0277
-38.5321,76.6215,-72.8734
-45.8807,166.501,-54.7159
-48.679,136.2,-54.7751
-66.8128,142.735,-100.793
-72.7131,118.773,-63.0436
-76.5485,120.739,-66.0302
-53.0934,100.355,-48.297
-25.2825,109.961,-90.1804
-26.4443,97.6101,-86.8555
-55.1823,112.953,-36.7703
-57.8584,107.762,-97.3907
-62.7503,116.009,-52.86
-42.268,85.3666,-76.5044
-76.2557,125.683,-86.831
-68.0311,145.693,-51.4891
-35.6805,111.576,-33.2388
-72.1243,131.905,-92.1618
-51.6174,112.106,-87.9494
-63.0501,118.7,-70.8892
-54.0494,87.7896,-59.5024
-75.8168,121.169,-83.6255
-13.5885,130.507,-69.0114
-88.6005,143.5,-96.6329
-65.92,118.069,-86.5587
-50.629,129.262,-60.1736
-50.7632,141.738,-66.8088
-32.8435,96.3721,-52.6411
-48.3391,73.6139,-85.8844
-43.2333,132.38,-90.9505
-71.6073,115.002,-114.596
-80.5864,131.008,-60.3611
-44.1637,121.578,-69.8577
-41.5563,82.1961,-83.3148
-40.9984,148.952,-74.7515
-68.3084,123.594,-65.1538
-75.192,90.0806,-74.7434
-66.5601,101.36,-59.7064
-57.7923,105.38,-77.9189
-53.5238,119.745,-95.413
-79.6946,127.473,-63.9857
-53.0001,113.343,-86.6047
-42.1873,135.836,-73.259
-59.7246,103.255,-87.5382
-22.5177,144.335,-66.537
-70.4363,125.469,-56.0927
-68.3533,105.782,-65.3102
-48.6248,113.116,-90.604
-56.647,137.006,-60.1185
-36.9588,128.026,-76.3724
-54.7978,114.509,-73.5681
-57.2205,91.3471,-79.3821
-53.0212,121.191,-59.8416
-82.7163,132.99,-58.6656
-72.3116,90.4737,-72.7645
-50.1033,121.431,-68.8172
-48.1536,112.975,-69.8036
-42.9568,91.8488,-97.1247
-80.0788,137.822,-81.9302
-32.416,107.648,-83.0141
-58.3437,120.224,-96.3394
-39.3926,99.1372,-57.0931
-72.7169,116.734,-69.4317
-72.6525,101.838,-91.8498
-47.2212,117.48,-72.7595
-75.9739,128.808,-53.3576
